Sentence ##sep#Word#sep#POS#sep#Tag
#sep#addictions#sep#pos#sep#O
Sentence: 1965#sep#A#sep#pos#sep#O
#sep#first#sep#pos#sep#O
#sep#approach#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#comprehensive#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#standardized#sep#pos#sep#O
#sep#assessment#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#different#sep#pos#sep#O
#sep#forms#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#behavioural#sep#pos#sep#O
#sep#addictions#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#e#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#g#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#pathological#sep#pos#sep#O
#sep#gambling#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#workaholism#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#compulsive#sep#pos#sep#O
#sep#buying#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#German#sep#pos#sep#O
#sep#self#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#assessment#sep#pos#sep#O
#sep#questionnaire#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#Fragebogen#sep#pos#sep#O
#sep#zur#sep#pos#sep#O
#sep#Differenzierten#sep#pos#sep#O
#sep#Anamnese#sep#pos#sep#O
#sep#exzessiver#sep#pos#sep#O
#sep#Verhaltensweisen#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#FDAV#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#Questionnaire#sep#pos#sep#O
#sep#on#sep#pos#sep#O
#sep#Differentiated#sep#pos#sep#O
#sep#Assessment#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#Excessive#sep#pos#sep#O
#sep#Behaviours#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#[#sep#pos#sep#O
#sep#96#sep#pos#sep#O
#sep#]#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1966#sep#The#sep#pos#sep#O
#sep#FDAV#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#based#sep#pos#sep#O
#sep#on#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#criteria#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#substance#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#related#sep#pos#sep#O
#sep#addictions#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#pathological#sep#pos#sep#O
#sep#gambling#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#impulse#sep#pos#sep#O
#sep#control#sep#pos#sep#O
#sep#disorders#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#ICD#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#10#sep#pos#sep#O
#sep#[#sep#pos#sep#O
#sep#3#sep#pos#sep#O
#sep#]#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#DSM#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#IV#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#TR#sep#pos#sep#O
#sep#[#sep#pos#sep#O
#sep#2#sep#pos#sep#O
#sep#]#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1967#sep#The#sep#pos#sep#O
#sep#FDAV#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#modified#sep#pos#sep#O
#sep#version#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#Fragebogen#sep#pos#sep#O
#sep#zur#sep#pos#sep#O
#sep#Differenzierten#sep#pos#sep#O
#sep#Drogenanamnese#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#FDDA#sep#pos#sep#O
#sep#;#sep#pos#sep#O
#sep#Questionnaire#sep#pos#sep#O
#sep#on#sep#pos#sep#O
#sep#Differentiated#sep#pos#sep#O
#sep#Assessment#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#Addiction#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#QDAA#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#[#sep#pos#sep#O
#sep#97#sep#pos#sep#O
#sep#]#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1968#sep#Its#sep#pos#sep#O
#sep#seven#sep#pos#sep#O
#sep#modules#sep#pos#sep#O
#sep#obtain#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#sociodemographic#sep#pos#sep#O
#sep#information#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#e#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#g#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#age#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#profession#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#marital#sep#pos#sep#O
#sep#status#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#history#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#excessive#sep#pos#sep#O
#sep#behaviour#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#e#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#g#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#diagnostic#sep#pos#sep#O
#sep#criteria#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#addictions#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#impulse#sep#pos#sep#O
#sep#control#sep#pos#sep#O
#sep#disorder#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#individual#sep#pos#sep#O
#sep#patterns#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#behaviour#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#craving#sep#pos#sep#O
#sep#symptoms#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#critical#sep#pos#sep#O
#sep#life#sep#pos#sep#O
#sep#events#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#stress#sep#pos#sep#O
#sep#caused#sep#pos#sep#O
#sep#by#sep#pos#sep#O
#sep#traumatic#sep#pos#sep#O
#sep#events#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#legal#sep#pos#sep#O
#sep#situation#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#medical#sep#pos#sep#O
#sep#history#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#physical#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#psychological#sep#pos#sep#O
#sep#complaints#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#emotional#sep#pos#sep#O
#sep#state#sep#pos#sep#O
#sep#"#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#triggering#sep#pos#sep#O
#sep#psychological#sep#pos#sep#O
#sep#conditions#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#or#sep#pos#sep#O
#sep#consequences#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#addictive#sep#pos#sep#O
#sep#behaviour#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#respectively#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1969#sep#Every#sep#pos#sep#O
#sep#module#sep#pos#sep#O
#sep#can#sep#pos#sep#O
#sep#be#sep#pos#sep#O
#sep#administered#sep#pos#sep#O
#sep#separately#sep#pos#sep#O
#sep#according#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#suspected#sep#pos#sep#O
#sep#behavioural#sep#pos#sep#O
#sep#addiction#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#thereby#sep#pos#sep#O
#sep#making#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#FDAV#sep#pos#sep#O
#sep#an#sep#pos#sep#O
#sep#economical#sep#pos#sep#O
#sep#tool#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#assessing#sep#pos#sep#O
#sep#behavioural#sep#pos#sep#O
#sep#addictions#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1970#sep#The#sep#pos#sep#O
#sep#FDAV#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#suitable#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#diagnostics#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#evaluation#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#therapy#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#follow#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#up#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#clinical#sep#pos#sep#O
#sep#practice#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#research#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1971#sep#Currently#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#FDAV#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#being#sep#pos#sep#O
#sep#validated#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#clinical#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#non#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#clinical#sep#pos#sep#O
#sep#samples#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1972#sep#Click#sep#pos#sep#O
#sep#here#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#file#sep#pos#sep#O
Sentence: 1973#sep#Method#sep#pos#sep#O
Sentence: 1974#sep#Results#sep#pos#sep#O
#sep#:#sep#pos#sep#O
Sentence: 1975#sep#All#sep#pos#sep#O
#sep#fractures#sep#pos#sep#O
#sep#united#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1976#sep#Individual#sep#pos#sep#O
#sep#movement#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#dorsiflexion#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#palmar#sep#pos#sep#B-Organism_subdivision
#sep#flexion#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#supination#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#pronation#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#radial#sep#pos#sep#B-Organ
#sep#-#sep#pos#sep#O
#sep#ulnar#sep#pos#sep#B-Organ
#sep#deviation#sep#pos#sep#O
#sep#were#sep#pos#sep#O
#sep#all#sep#pos#sep#O
#sep#significantly#sep#pos#sep#O
#sep#better#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#dorsiflexed#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#immobilized#sep#pos#sep#O
#sep#group#sep#pos#sep#O
#sep#as#sep#pos#sep#O
#sep#compared#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#palmar#sep#pos#sep#B-Organism_subdivision
#sep#flexed#sep#pos#sep#O
#sep#immobilized#sep#pos#sep#O
#sep#group#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1977#sep#Grip#sep#pos#sep#O
#sep#strength#sep#pos#sep#O
#sep#recovery#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#subjective#sep#pos#sep#O
#sep#assessment#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#better#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#dorsiflexed#sep#pos#sep#O
#sep#group#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#77#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#as#sep#pos#sep#O
#sep#compared#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#palmar#sep#pos#sep#B-Organism_subdivision
#sep#flexed#sep#pos#sep#O
#sep#group#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#23#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1978#sep#Radiological#sep#pos#sep#O
#sep#parameters#sep#pos#sep#O
#sep#were#sep#pos#sep#O
#sep#markedly#sep#pos#sep#O
#sep#better#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#dorsiflexed#sep#pos#sep#O
#sep#group#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1979#sep#Ninety#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#one#sep#pos#sep#O
#sep#per#sep#pos#sep#O
#sep#cent#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#patients#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#dorsiflexed#sep#pos#sep#O
#sep#group#sep#pos#sep#O
#sep#had#sep#pos#sep#O
#sep#excellent#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#good#sep#pos#sep#O
#sep#results#sep#pos#sep#O
#sep#as#sep#pos#sep#O
#sep#compared#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#66#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#palmar#sep#pos#sep#B-Organism_subdivision
#sep#flexed#sep#pos#sep#O
#sep#group#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1980#sep#3#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#2#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1981#sep#Cell#sep#pos#sep#B-Cell
#sep#line#sep#pos#sep#I-Cell
#sep#and#sep#pos#sep#O
#sep#culture#sep#pos#sep#O
Sentence: 1982#sep#DU145#sep#pos#sep#B-Cell
#sep#(#sep#pos#sep#I-Cell
#sep#prostate#sep#pos#sep#I-Cell
#sep#cancer#sep#pos#sep#I-Cell
#sep#)#sep#pos#sep#I-Cell
#sep#cell#sep#pos#sep#I-Cell
#sep#line#sep#pos#sep#I-Cell
#sep#was#sep#pos#sep#O
#sep#used#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#this#sep#pos#sep#O
#sep#assay#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1983#sep#DU145#sep#pos#sep#B-Cell
#sep#was#sep#pos#sep#O
#sep#grown#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#DMEM#sep#pos#sep#O
#sep#/#sep#pos#sep#O
#sep#F#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#12#sep#pos#sep#O
#sep#medium#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#Gibco#sep#pos#sep#O
#sep#BRL#sep#pos#sep#O
#sep#Life#sep#pos#sep#O
#sep#Technologies#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#San#sep#pos#sep#O
#sep#Diego#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#CA#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#USA#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#supplemented#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#10#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#fetal#sep#pos#sep#B-Developing_anatomical_structure
#sep#calf#sep#pos#sep#O
#sep#serum#sep#pos#sep#B-Organism_substance
#sep#and#sep#pos#sep#O
#sep#kept#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#humidified#sep#pos#sep#O
#sep#37#sep#pos#sep#O
#sep#degreesC#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#5#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#CO2#sep#pos#sep#O
#sep#incubator#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1984#sep#Target#sep#pos#sep#O
#sep#volumes#sep#pos#sep#O
#sep#'#sep#pos#sep#O
#sep#coverage#sep#pos#sep#O
Sentence: 1985#sep#The#sep#pos#sep#O
#sep#mean#sep#pos#sep#O
#sep#PTV1#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#PTV2#sep#pos#sep#O
#sep#volumes#sep#pos#sep#O
#sep#were#sep#pos#sep#O
#sep#452#sep#pos#sep#O
#sep#cm3#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#range#sep#pos#sep#O
#sep#276#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#1074#sep#pos#sep#O
#sep#cm3#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#300#sep#pos#sep#O
#sep#cm3#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#range#sep#pos#sep#O
#sep#137#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#567#sep#pos#sep#O
#sep#cm3#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#respectively#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1986#sep#A#sep#pos#sep#O
#sep#mean#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#>#sep#pos#sep#O
#sep#98#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#range#sep#pos#sep#O
#sep#92#sep#pos#sep#O
#sep#-#sep#pos#sep#O
#sep#100#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#PTV1#sep#pos#sep#O
#sep#received#sep#pos#sep#O
#sep#100#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#prescribed#sep#pos#sep#O
#sep#dose#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#all#sep#pos#sep#O
#sep#planning#sep#pos#sep#O
#sep#methods#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1987#sep#A#sep#pos#sep#O
#sep#mean#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#95#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#5#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#95#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#7#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#PTV2#sep#pos#sep#O
#sep#received#sep#pos#sep#O
#sep#100#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#prescribed#sep#pos#sep#O
#sep#dose#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#TOMO#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#IMRT#sep#pos#sep#O
#sep#plans#sep#pos#sep#O
#sep#respectively#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1988#sep#A#sep#pos#sep#O
#sep#mean#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#94#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#92#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#PTV2#sep#pos#sep#O
#sep#received#sep#pos#sep#O
#sep#100#sep#pos#sep#O
#sep#%#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#prescribed#sep#pos#sep#O
#sep#dose#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#IB#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#3D#sep#pos#sep#O
#sep#treatment#sep#pos#sep#O
#sep#plans#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#respectively#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1989#sep#The#sep#pos#sep#O
#sep#mean#sep#pos#sep#O
#sep#IB#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#3D#sep#pos#sep#O
#sep#plans#sep#pos#sep#O
#sep#PTV2#sep#pos#sep#O
#sep#coverage#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#significantly#sep#pos#sep#O
#sep#inferior#sep#pos#sep#O
#sep#then#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#IMRT#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#TOMO#sep#pos#sep#O
#sep#plans#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#p#sep#pos#sep#O
#sep#<#sep#pos#sep#O
#sep#0#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#02#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#all#sep#pos#sep#O
#sep#comparisons#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1990#sep#The#sep#pos#sep#O
#sep#mean#sep#pos#sep#O
#sep#Inhomogeneity#sep#pos#sep#O
#sep#Coefficient#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#IC#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#significantly#sep#pos#sep#O
#sep#lower#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#better#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#with#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#TOMO#sep#pos#sep#O
#sep#plans#sep#pos#sep#O
#sep#,#sep#pos#sep#O
#sep#compared#sep#pos#sep#O
#sep#to#sep#pos#sep#O
#sep#all#sep#pos#sep#O
#sep#other#sep#pos#sep#O
#sep#plans#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#both#sep#pos#sep#O
#sep#PTV1#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#PTV2#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#p#sep#pos#sep#O
#sep#<#sep#pos#sep#O
#sep#0#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#0003#sep#pos#sep#O
#sep#for#sep#pos#sep#O
#sep#all#sep#pos#sep#O
#sep#comparisons#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#figure#sep#pos#sep#O
#sep#3#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1991#sep#The#sep#pos#sep#O
#sep#mean#sep#pos#sep#O
#sep#IC#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#IMRT#sep#pos#sep#O
#sep#plans#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#significantly#sep#pos#sep#O
#sep#higher#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#worse#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#than#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#mean#sep#pos#sep#O
#sep#IC#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#3D#sep#pos#sep#O
#sep#plans#sep#pos#sep#O
#sep#regarding#sep#pos#sep#O
#sep#PTV#sep#pos#sep#O
#sep#1#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#p#sep#pos#sep#O
#sep#<#sep#pos#sep#O
#sep#0#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#02#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#higher#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#worse#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#then#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#mean#sep#pos#sep#O
#sep#IC#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#IB#sep#pos#sep#O
#sep#plans#sep#pos#sep#O
#sep#regarding#sep#pos#sep#O
#sep#PTV2#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#p#sep#pos#sep#O
#sep#<#sep#pos#sep#O
#sep#0#sep#pos#sep#O
#sep#.#sep#pos#sep#O
#sep#03#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#figure#sep#pos#sep#O
#sep#3#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1992#sep#No#sep#pos#sep#O
#sep#significant#sep#pos#sep#O
#sep#difference#sep#pos#sep#O
#sep#was#sep#pos#sep#O
#sep#found#sep#pos#sep#O
#sep#between#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#means#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#IC#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#3D#sep#pos#sep#O
#sep#and#sep#pos#sep#O
#sep#IB#sep#pos#sep#O
#sep#plans#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1993#sep#Figure#sep#pos#sep#O
#sep#3#sep#pos#sep#O
Sentence: 1994#sep#The#sep#pos#sep#O
#sep#mean#sep#pos#sep#O
#sep#Inhomogeneity#sep#pos#sep#O
#sep#Coefficient#sep#pos#sep#O
#sep#(#sep#pos#sep#O
#sep#IC#sep#pos#sep#O
#sep#)#sep#pos#sep#O
#sep#achieved#sep#pos#sep#O
#sep#by#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#different#sep#pos#sep#O
#sep#planning#sep#pos#sep#O
#sep#methods#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1995#sep#The#sep#pos#sep#O
#sep#mean#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#Inhomogeneity#sep#pos#sep#O
#sep#Coefficient#sep#pos#sep#O
#sep#is#sep#pos#sep#O
#sep#a#sep#pos#sep#O
#sep#measure#sep#pos#sep#O
#sep#of#sep#pos#sep#O
#sep#dose#sep#pos#sep#O
#sep#inhomogeneity#sep#pos#sep#O
#sep#in#sep#pos#sep#O
#sep#the#sep#pos#sep#O
#sep#target#sep#pos#sep#O
#sep#volumes#sep#pos#sep#O
#sep#.#sep#pos#sep#O
Sentence: 1996#sep#The#sep#pos#sep#O
